-0.4538 -0.3834 -0.3094 -0.2287 -0.1471 -0.0800 -0.0310 0.0178 0.0816 0.1567 0.2337 0.3092 0.3829 0.4542 0.5227 0.5880 0.6496 0.7073 0.7605 0.8091 0.8528 0.8911 0.9240 0.9511 0.9724 0.9877 0.9969 1.0000 0.9969 0.9876 0.9723 0.9510 0.9238 0.8909 0.8525 0.8089 0.7602 0.7069 0.6493 0.5876 0.5223 0.4538 0.3825 0.3088 0.2332 0.1562 0.0782 -0.0002 -0.0787 -0.1567 -0.2337 -0.3092 -0.3829 -0.4542 -0.5227 -0.5880 -0.6496 -0.7073 -0.7605 -0.8091 -0.8528 -0.8911 -0.9240 -0.9511 -0.9724 -0.9877 -0.9969 -1.0000 -0.9969 -0.9876 -0.9723 -0.9510 -0.9238 -0.8909 -0.8525 -0.8089 -0.7602 -0.7069 -0.6493 -0.5876 -0.5223 -0.4538 -0.3825 -0.3088 -0.2332 -0.1562 -0.0782 0.0002 0.0787 0.1567 0.2337 0.3092 0.3829 0.4542 0.5227 0.5880 0.6496 0.7073 0.7605 0.8091 0.8528 0.8911 0.9240 0.9511 0.9724 0.9877 0.9969 1.0000 0.9969 0.9876 0.9723 0.9510 0.9238 0.8909 0.8525 0.8089 0.7602 0.7069 0.6493 0.5876 0.5223 0.4538 0.3825 0.3088 0.2332 0.1562 0.0782 -0.0002 -0.0787 -0.1567 -0.2337 -0.3092 -0.3829 -0.4542 -0.5227 -0.5880 -0.6496 -0.7073 -0.7605 -0.8091 -0.8528 -0.8911 -0.9240 -0.9511 -0.9724 -0.9877 -0.9969 -1.0000 -0.9969 -0.9876 -0.9723 -0.9510 -0.9238 -0.8909 -0.8525 -0.8089 -0.7602 -0.7069 -0.6493 -0.5876 
-0.5087 -0.4400 -0.3692 -0.2933 -0.2112 -0.1322 -0.0702 -0.0224 0.0297 0.0965 0.1722 0.2489 0.3242 0.3974 0.4681 0.5360 0.6006 0.6615 0.7183 0.7707 0.8183 0.8609 0.8981 0.9299 0.9559 0.9760 0.9900 0.9980 0.9999 0.9955 0.9851 0.9685 0.9460 0.9176 0.8836 0.8442 0.7995 0.7499 0.6957 0.6372 0.5748 0.5088 0.4397 0.3679 0.2938 0.2179 0.1406 0.0625 -0.0160 -0.0944 -0.1722 -0.2489 -0.3242 -0.3974 -0.4681 -0.5360 -0.6006 -0.6615 -0.7183 -0.7707 -0.8183 -0.8609 -0.8981 -0.9299 -0.9559 -0.9760 -0.9900 -0.9980 -0.9999 -0.9955 -0.9851 -0.9685 -0.9460 -0.9176 -0.8836 -0.8442 -0.7995 -0.7499 -0.6957 -0.6372 -0.5748 -0.5088 -0.4397 -0.3679 -0.2938 -0.2179 -0.1406 -0.0625 0.0160 0.0944 0.1722 0.2489 0.3242 0.3974 0.4681 0.5360 0.6006 0.6615 0.7183 0.7707 0.8183 0.8609 0.8981 0.9299 0.9559 0.9760 0.9900 0.9980 0.9999 0.9955 0.9851 0.9685 0.9460 0.9176 0.8836 0.8442 0.7995 0.7499 0.6957 0.6372 0.5748 0.5088 0.4397 0.3679 0.2938 0.2179 0.1406 0.0625 -0.0160 -0.0944 -0.1722 -0.2489 -0.3242 -0.3974 -0.4681 -0.5360 -0.6006 -0.6615 -0.7183 -0.7707 -0.8183 -0.8609 -0.8981 -0.9299 -0.9559 -0.9760 -0.9900 -0.9980 -0.9999 -0.9955 -0.9851 -0.9685 -0.9460 -0.9176 -0.8836 -0.8442 -0.7995 -0.7499 -0.6957 -0.6372 
-0.5617 -0.4951 -0.4263 -0.3545 -0.2766 -0.1940 -0.1187 -0.0610 -0.0132 0.0423 0.1115 0.1877 0.2641 0.3390 0.4118 0.4820 0.5492 0.6131 0.6732 0.7291 0.7806 0.8272 0.8688 0.9049 0.9355 0.9604 0.9793 0.9921 0.9989 0.9995 0.9939 0.9822 0.9645 0.9408 0.9113 0.8762 0.8356 0.7900 0.7394 0.6843 0.6250 0.5618 0.4952 0.4255 0.3532 0.2787 0.2025 0.1251 0.0468 -0.0317 -0.1100 -0.1877 -0.2641 -0.3390 -0.4118 -0.4820 -0.5492 -0.6131 -0.6732 -0.7291 -0.7806 -0.8272 -0.8688 -0.9049 -0.9355 -0.9604 -0.9793 -0.9921 -0.9989 -0.9995 -0.9939 -0.9822 -0.9645 -0.9408 -0.9113 -0.8762 -0.8356 -0.7900 -0.7394 -0.6843 -0.6250 -0.5618 -0.4952 -0.4255 -0.3532 -0.2787 -0.2025 -0.1251 -0.0468 0.0317 0.1100 0.1877 0.2641 0.3390 0.4118 0.4820 0.5492 0.6131 0.6732 0.7291 0.7806 0.8272 0.8688 0.9049 0.9355 0.9604 0.9793 0.9921 0.9989 0.9995 0.9939 0.9822 0.9645 0.9408 0.9113 0.8762 0.8356 0.7900 0.7394 0.6843 0.6250 0.5618 0.4952 0.4255 0.3532 0.2787 0.2025 0.1251 0.0468 -0.0317 -0.1100 -0.1877 -0.2641 -0.3390 -0.4118 -0.4820 -0.5492 -0.6131 -0.6732 -0.7291 -0.7806 -0.8272 -0.8688 -0.9049 -0.9355 -0.9604 -0.9793 -0.9921 -0.9989 -0.9995 -0.9939 -0.9822 -0.9645 -0.9408 -0.9113 -0.8762 -0.8356 -0.7900 -0.7394 -0.6843 
-0.6126 -0.5486 -0.4816 -0.4124 -0.3393 -0.2595 -0.1776 -0.1063 -0.0520 -0.0032 0.0556 0.1267 0.2031 0.2793 0.3538 0.4260 0.4957 0.5623 0.6255 0.6848 0.7398 0.7903 0.8360 0.8764 0.9115 0.9410 0.9646 0.9823 0.9940 0.9995 0.9989 0.9921 0.9791 0.9602 0.9353 0.9047 0.8685 0.8269 0.7802 0.7288 0.6728 0.6127 0.5488 0.4815 0.4112 0.3384 0.2636 0.1871 0.1094 0.0311 -0.0474 -0.1256 -0.2031 -0.2793 -0.3538 -0.4260 -0.4957 -0.5623 -0.6255 -0.6848 -0.7398 -0.7903 -0.8360 -0.8764 -0.9115 -0.9410 -0.9646 -0.9823 -0.9940 -0.9995 -0.9989 -0.9921 -0.9791 -0.9602 -0.9353 -0.9047 -0.8685 -0.8269 -0.7802 -0.7288 -0.6728 -0.6127 -0.5488 -0.4815 -0.4112 -0.3384 -0.2636 -0.1871 -0.1094 -0.0311 0.0474 0.1256 0.2031 0.2793 0.3538 0.4260 0.4957 0.5623 0.6255 0.6848 0.7398 0.7903 0.8360 0.8764 0.9115 0.9410 0.9646 0.9823 0.9940 0.9995 0.9989 0.9921 0.9791 0.9602 0.9353 0.9047 0.8685 0.8269 0.7802 0.7288 0.6728 0.6127 0.5488 0.4815 0.4112 0.3384 0.2636 0.1871 0.1094 0.0311 -0.0474 -0.1256 -0.2031 -0.2793 -0.3538 -0.4260 -0.4957 -0.5623 -0.6255 -0.6848 -0.7398 -0.7903 -0.8360 -0.8764 -0.9115 -0.9410 -0.9646 -0.9823 -0.9940 -0.9995 -0.9989 -0.9921 -0.9791 -0.9602 -0.9353 -0.9047 -0.8685 -0.8269 -0.7802 -0.7288 
-0.6611 -0.6001 -0.5354 -0.4681 -0.3983 -0.3235 -0.2423 -0.1620 -0.0950 -0.0430 0.0076 0.0694 0.1420 0.2185 0.2943 0.3684 0.4402 0.5093 0.5753 0.6377 0.6961 0.7503 0.7999 0.8445 0.8839 0.9179 0.9462 0.9686 0.9852 0.9956 0.9999 0.9980 0.9900 0.9758 0.9557 0.9296 0.8979 0.8606 0.8180 0.7703 0.7179 0.6611 0.6002 0.5355 0.4676 0.3968 0.3236 0.2484 0.1716 0.0938 0.0154 -0.0631 -0.1412 -0.2185 -0.2943 -0.3684 -0.4402 -0.5093 -0.5753 -0.6377 -0.6961 -0.7503 -0.7999 -0.8445 -0.8839 -0.9179 -0.9462 -0.9686 -0.9852 -0.9956 -0.9999 -0.9980 -0.9900 -0.9758 -0.9557 -0.9296 -0.8979 -0.8606 -0.8180 -0.7703 -0.7179 -0.6611 -0.6002 -0.5355 -0.4676 -0.3968 -0.3236 -0.2484 -0.1716 -0.0938 -0.0154 0.0631 0.1412 0.2185 0.2943 0.3684 0.4402 0.5093 0.5753 0.6377 0.6961 0.7503 0.7999 0.8445 0.8839 0.9179 0.9462 0.9686 0.9852 0.9956 0.9999 0.9980 0.9900 0.9758 0.9557 0.9296 0.8979 0.8606 0.8180 0.7703 0.7179 0.6611 0.6002 0.5355 0.4676 0.3968 0.3236 0.2484 0.1716 0.0938 0.0154 -0.0631 -0.1412 -0.2185 -0.2943 -0.3684 -0.4402 -0.5093 -0.5753 -0.6377 -0.6961 -0.7503 -0.7999 -0.8445 -0.8839 -0.9179 -0.9462 -0.9686 -0.9852 -0.9956 -0.9999 -0.9980 -0.9900 -0.9758 -0.9557 -0.9296 -0.8979 -0.8606 -0.8179 -0.7703 
-0.7069 -0.6492 -0.5873 -0.5221 -0.4545 -0.3839 -0.3072 -0.2251 -0.1474 -0.0845 -0.0338 0.0191 0.0836 0.1573 0.2338 0.3093 0.3830 0.4543 0.5228 0.5881 0.6497 0.7073 0.7606 0.8092 0.8528 0.8911 0.9240 0.9511 0.9724 0.9877 0.9969 1.0000 0.9969 0.9876 0.9723 0.9509 0.9237 0.8908 0.8524 0.8088 0.7602 0.7068 0.6492 0.5875 0.5222 0.4537 0.3824 0.3087 0.2331 0.1561 0.0781 -0.0003 -0.0788 -0.1568 -0.2338 -0.3093 -0.3830 -0.4543 -0.5228 -0.5881 -0.6497 -0.7073 -0.7606 -0.8092 -0.8528 -0.8911 -0.9240 -0.9511 -0.9724 -0.9877 -0.9969 -1.0000 -0.9969 -0.9876 -0.9723 -0.9509 -0.9237 -0.8908 -0.8524 -0.8088 -0.7602 -0.7068 -0.6492 -0.5875 -0.5222 -0.4537 -0.3824 -0.3087 -0.2331 -0.1561 -0.0781 0.0003 0.0788 0.1568 0.2338 0.3093 0.3830 0.4543 0.5228 0.5881 0.6497 0.7073 0.7606 0.8092 0.8528 0.8911 0.9240 0.9511 0.9724 0.9877 0.9969 1.0000 0.9969 0.9876 0.9723 0.9509 0.9237 0.8908 0.8524 0.8088 0.7602 0.7068 0.6492 0.5875 0.5222 0.4537 0.3824 0.3087 0.2331 0.1561 0.0781 -0.0003 -0.0788 -0.1568 -0.2338 -0.3093 -0.3830 -0.4543 -0.5228 -0.5881 -0.6497 -0.7073 -0.7606 -0.8092 -0.8528 -0.8911 -0.9240 -0.9511 -0.9724 -0.9877 -0.9969 -1.0000 -0.9969 -0.9876 -0.9723 -0.9509 -0.9237 -0.8908 -0.8524 -0.8088 
-0.7499 -0.6957 -0.6371 -0.5745 -0.5088 -0.4409 -0.3690 -0.2905 -0.2084 -0.1338 -0.0746 -0.0241 0.0313 0.0982 0.1727 0.2490 0.3243 0.3975 0.4682 0.5361 0.6007 0.6616 0.7184 0.7707 0.8183 0.8609 0.8982 0.9299 0.9559 0.9760 0.9901 0.9980 0.9999 0.9955 0.9850 0.9685 0.9459 0.9176 0.8836 0.8441 0.7994 0.7499 0.6956 0.6371 0.5747 0.5087 0.4396 0.3678 0.2937 0.2178 0.1405 0.0624 -0.0161 -0.0945 -0.1723 -0.2490 -0.3243 -0.3975 -0.4682 -0.5361 -0.6007 -0.6616 -0.7184 -0.7707 -0.8183 -0.8609 -0.8982 -0.9299 -0.9559 -0.9760 -0.9901 -0.9980 -0.9999 -0.9955 -0.9850 -0.9685 -0.9459 -0.9176 -0.8836 -0.8441 -0.7994 -0.7499 -0.6956 -0.6371 -0.5747 -0.5087 -0.4396 -0.3678 -0.2937 -0.2178 -0.1405 -0.0624 0.0161 0.0945 0.1723 0.2490 0.3243 0.3975 0.4682 0.5361 0.6007 0.6616 0.7184 0.7707 0.8183 0.8609 0.8982 0.9299 0.9559 0.9760 0.9901 0.9980 0.9999 0.9955 0.9850 0.9685 0.9459 0.9176 0.8836 0.8441 0.7994 0.7499 0.6956 0.6371 0.5747 0.5087 0.4396 0.3678 0.2937 0.2178 0.1405 0.0624 -0.0161 -0.0945 -0.1723 -0.2490 -0.3243 -0.3975 -0.4682 -0.5361 -0.6007 -0.6616 -0.7184 -0.7707 -0.8183 -0.8609 -0.8982 -0.9299 -0.9559 -0.9760 -0.9901 -0.9980 -0.9999 -0.9955 -0.9850 -0.9685 -0.9459 -0.9176 -0.8836 -0.8441 
-0.7899 -0.7394 -0.6843 -0.6248 -0.5615 -0.4955 -0.4270 -0.3535 -0.2734 -0.1923 -0.1213 -0.0649 -0.0140 0.0440 0.1129 0.1881 0.2642 0.3391 0.4119 0.4821 0.5493 0.6132 0.6733 0.7292 0.7807 0.8273 0.8688 0.9050 0.9356 0.9604 0.9793 0.9921 0.9989 0.9995 0.9939 0.9822 0.9644 0.9407 0.9112 0.8761 0.8356 0.7899 0.7394 0.6842 0.6249 0.5617 0.4951 0.4254 0.3531 0.2786 0.2024 0.1249 0.0467 -0.0318 -0.1101 -0.1878 -0.2642 -0.3391 -0.4119 -0.4821 -0.5493 -0.6132 -0.6733 -0.7292 -0.7807 -0.8273 -0.8688 -0.9050 -0.9356 -0.9604 -0.9793 -0.9921 -0.9989 -0.9995 -0.9939 -0.9822 -0.9644 -0.9407 -0.9112 -0.8761 -0.8356 -0.7899 -0.7394 -0.6842 -0.6249 -0.5617 -0.4951 -0.4254 -0.3531 -0.2786 -0.2024 -0.1249 -0.0467 0.0318 0.1101 0.1878 0.2642 0.3391 0.4119 0.4821 0.5493 0.6132 0.6733 0.7292 0.7807 0.8273 0.8688 0.9050 0.9356 0.9604 0.9793 0.9921 0.9989 0.9995 0.9939 0.9822 0.9644 0.9407 0.9112 0.8761 0.8356 0.7899 0.7394 0.6842 0.6249 0.5617 0.4951 0.4254 0.3531 0.2786 0.2024 0.1249 0.0467 -0.0318 -0.1101 -0.1878 -0.2642 -0.3391 -0.4119 -0.4821 -0.5493 -0.6132 -0.6733 -0.7292 -0.7807 -0.8273 -0.8688 -0.9050 -0.9356 -0.9604 -0.9793 -0.9921 -0.9989 -0.9995 -0.9939 -0.9822 -0.9644 -0.9407 -0.9112 -0.8761 
-0.8268 -0.7802 -0.7287 -0.6727 -0.6124 -0.5485 -0.4822 -0.4129 -0.3376 -0.2564 -0.1769 -0.1095 -0.0553 -0.0032 0.0573 0.1279 0.2034 0.2794 0.3539 0.4261 0.4958 0.5624 0.6256 0.6848 0.7399 0.7904 0.8360 0.8765 0.9116 0.9410 0.9646 0.9823 0.9940 0.9995 0.9989 0.9920 0.9791 0.9602 0.9353 0.9046 0.8684 0.8268 0.7802 0.7287 0.6727 0.6126 0.5487 0.4814 0.4111 0.3383 0.2635 0.1870 0.1093 0.0310 -0.0475 -0.1257 -0.2032 -0.2794 -0.3539 -0.4261 -0.4958 -0.5624 -0.6256 -0.6848 -0.7399 -0.7904 -0.8360 -0.8765 -0.9116 -0.9410 -0.9646 -0.9823 -0.9940 -0.9995 -0.9989 -0.9920 -0.9791 -0.9602 -0.9353 -0.9046 -0.8684 -0.8268 -0.7802 -0.7287 -0.6727 -0.6126 -0.5487 -0.4814 -0.4111 -0.3383 -0.2635 -0.1870 -0.1093 -0.0310 0.0475 0.1257 0.2032 0.2794 0.3539 0.4261 0.4958 0.5624 0.6256 0.6848 0.7399 0.7904 0.8360 0.8765 0.9116 0.9410 0.9646 0.9823 0.9940 0.9995 0.9989 0.9920 0.9791 0.9602 0.9353 0.9046 0.8684 0.8268 0.7802 0.7287 0.6727 0.6126 0.5487 0.4814 0.4111 0.3383 0.2635 0.1870 0.1093 0.0310 -0.0475 -0.1257 -0.2032 -0.2794 -0.3539 -0.4261 -0.4958 -0.5624 -0.6256 -0.6848 -0.7399 -0.7904 -0.8360 -0.8765 -0.9116 -0.9410 -0.9646 -0.9823 -0.9940 -0.9995 -0.9989 -0.9920 -0.9791 -0.9602 -0.9353 -0.9046 
-0.8605 -0.8179 -0.7702 -0.7178 -0.6609 -0.5998 -0.5355 -0.4688 -0.3983 -0.3212 -0.2395 -0.1624 -0.0985 -0.0455 0.0081 0.0710 0.1429 0.2187 0.2945 0.3685 0.4403 0.5094 0.5754 0.6378 0.6962 0.7504 0.7999 0.8445 0.8840 0.9179 0.9462 0.9687 0.9852 0.9956 0.9999 0.9980 0.9899 0.9758 0.9556 0.9296 0.8978 0.8605 0.8179 0.7702 0.7178 0.6610 0.6001 0.5354 0.4675 0.3967 0.3235 0.2483 0.1715 0.0937 0.0153 -0.0632 -0.1413 -0.2186 -0.2945 -0.3685 -0.4403 -0.5094 -0.5754 -0.6378 -0.6962 -0.7504 -0.7999 -0.8445 -0.8840 -0.9179 -0.9462 -0.9687 -0.9852 -0.9956 -0.9999 -0.9980 -0.9899 -0.9758 -0.9556 -0.9296 -0.8978 -0.8605 -0.8179 -0.7702 -0.7178 -0.6610 -0.6001 -0.5354 -0.4675 -0.3967 -0.3235 -0.2483 -0.1715 -0.0937 -0.0153 0.0632 0.1413 0.2186 0.2945 0.3685 0.4403 0.5094 0.5754 0.6378 0.6962 0.7504 0.7999 0.8445 0.8840 0.9179 0.9462 0.9687 0.9852 0.9956 0.9999 0.9980 0.9899 0.9758 0.9556 0.9296 0.8978 0.8605 0.8179 0.7702 0.7178 0.6610 0.6001 0.5354 0.4675 0.3967 0.3235 0.2483 0.1715 0.0937 0.0153 -0.0632 -0.1413 -0.2186 -0.2945 -0.3685 -0.4403 -0.5094 -0.5754 -0.6378 -0.6962 -0.7504 -0.7999 -0.8445 -0.8840 -0.9179 -0.9462 -0.9687 -0.9852 -0.9956 -0.9999 -0.9980 -0.9899 -0.9758 -0.9556 -0.9296 
-0.8908 -0.8524 -0.8087 -0.7601 -0.7068 -0.6489 -0.5871 -0.5225 -0.4552 -0.3832 -0.3045 -0.2230 -0.1487 -0.0880 -0.0356 0.0199 0.0851 0.1581 0.2340 0.3095 0.3831 0.4544 0.5229 0.5881 0.6498 0.7074 0.7607 0.8093 0.8529 0.8912 0.9240 0.9512 0.9725 0.9877 0.9969 1.0000 0.9969 0.9876 0.9722 0.9509 0.9237 0.8908 0.8524 0.8087 0.7601 0.7068 0.6491 0.5874 0.5221 0.4536 0.3822 0.3086 0.2330 0.1560 0.0780 -0.0005 -0.0789 -0.1569 -0.2339 -0.3095 -0.3831 -0.4544 -0.5229 -0.5881 -0.6498 -0.7074 -0.7607 -0.8093 -0.8529 -0.8912 -0.9240 -0.9512 -0.9725 -0.9877 -0.9969 -1.0000 -0.9969 -0.9876 -0.9722 -0.9509 -0.9237 -0.8908 -0.8524 -0.8087 -0.7601 -0.7068 -0.6491 -0.5874 -0.5221 -0.4536 -0.3822 -0.3086 -0.2330 -0.1560 -0.0780 0.0005 0.0789 0.1569 0.2339 0.3095 0.3831 0.4544 0.5229 0.5881 0.6498 0.7074 0.7607 0.8093 0.8529 0.8912 0.9240 0.9512 0.9725 0.9877 0.9969 1.0000 0.9969 0.9876 0.9722 0.9509 0.9237 0.8908 0.8524 0.8087 0.7601 0.7068 0.6491 0.5874 0.5221 0.4536 0.3822 0.3086 0.2330 0.1560 0.0780 -0.0005 -0.0789 -0.1569 -0.2339 -0.3095 -0.3831 -0.4544 -0.5229 -0.5881 -0.6498 -0.7074 -0.7607 -0.8093 -0.8529 -0.8912 -0.9240 -0.9512 -0.9725 -0.9877 -0.9969 -1.0000 -0.9969 -0.9876 -0.9722 -0.9509 
-0.9175 -0.8835 -0.8440 -0.7994 -0.7498 -0.6955 -0.6368 -0.5744 -0.5094 -0.4414 -0.3677 -0.2877 -0.2071 -0.1359 -0.0777 -0.0252 0.0324 0.0995 0.1733 0.2492 0.3244 0.3976 0.4683 0.5362 0.6008 0.6617 0.7184 0.7708 0.8184 0.8610 0.8982 0.9299 0.9559 0.9760 0.9901 0.9980 0.9998 0.9955 0.9850 0.9684 0.9459 0.9175 0.8835 0.8440 0.7994 0.7498 0.6955 0.6370 0.5746 0.5086 0.4395 0.3677 0.2936 0.2177 0.1404 0.0623 -0.0162 -0.0946 -0.1724 -0.2492 -0.3244 -0.3976 -0.4683 -0.5362 -0.6008 -0.6617 -0.7184 -0.7708 -0.8184 -0.8610 -0.8982 -0.9299 -0.9559 -0.9760 -0.9901 -0.9980 -0.9998 -0.9955 -0.9850 -0.9684 -0.9459 -0.9175 -0.8835 -0.8440 -0.7994 -0.7498 -0.6955 -0.6370 -0.5746 -0.5086 -0.4395 -0.3677 -0.2936 -0.2177 -0.1404 -0.0623 0.0162 0.0946 0.1724 0.2492 0.3244 0.3976 0.4683 0.5362 0.6008 0.6617 0.7184 0.7708 0.8184 0.8610 0.8982 0.9299 0.9559 0.9760 0.9901 0.9980 0.9998 0.9955 0.9850 0.9684 0.9459 0.9175 0.8835 0.8440 0.7994 0.7498 0.6955 0.6370 0.5746 0.5086 0.4395 0.3677 0.2936 0.2177 0.1404 0.0623 -0.0162 -0.0946 -0.1724 -0.2492 -0.3244 -0.3976 -0.4683 -0.5362 -0.6008 -0.6617 -0.7184 -0.7708 -0.8184 -0.8610 -0.8982 -0.9299 -0.9559 -0.9760 -0.9901 -0.9980 -0.9998 -0.9955 -0.9850 -0.9684 
-0.9407 -0.9112 -0.8760 -0.8355 -0.7898 -0.7393 -0.6841 -0.6245 -0.5617 -0.4963 -0.4272 -0.3517 -0.2708 -0.1918 -0.1238 -0.0676 -0.0145 0.0452 0.1141 0.1886 0.2644 0.3392 0.4120 0.4822 0.5494 0.6133 0.6734 0.7293 0.7807 0.8273 0.8689 0.9050 0.9356 0.9604 0.9793 0.9922 0.9989 0.9995 0.9939 0.9822 0.9644 0.9407 0.9112 0.8760 0.8355 0.7898 0.7393 0.6842 0.6248 0.5616 0.4950 0.4253 0.3530 0.2785 0.2023 0.1248 0.0466 -0.0319 -0.1102 -0.1879 -0.2644 -0.3392 -0.4120 -0.4822 -0.5494 -0.6133 -0.6734 -0.7293 -0.7807 -0.8273 -0.8689 -0.9050 -0.9356 -0.9604 -0.9793 -0.9922 -0.9989 -0.9995 -0.9939 -0.9822 -0.9644 -0.9407 -0.9112 -0.8760 -0.8355 -0.7898 -0.7393 -0.6842 -0.6248 -0.5616 -0.4950 -0.4253 -0.3530 -0.2785 -0.2023 -0.1248 -0.0466 0.0319 0.1102 0.1879 0.2644 0.3392 0.4120 0.4822 0.5494 0.6133 0.6734 0.7293 0.7807 0.8273 0.8689 0.9050 0.9356 0.9604 0.9793 0.9922 0.9989 0.9995 0.9939 0.9822 0.9644 0.9407 0.9112 0.8760 0.8355 0.7898 0.7393 0.6842 0.6248 0.5616 0.4950 0.4253 0.3530 0.2785 0.2023 0.1248 0.0466 -0.0319 -0.1102 -0.1879 -0.2644 -0.3392 -0.4120 -0.4822 -0.5494 -0.6133 -0.6734 -0.7293 -0.7807 -0.8273 -0.8689 -0.9050 -0.9356 -0.9604 -0.9793 -0.9922 -0.9989 -0.9995 -0.9939 -0.9822 
-0.9601 -0.9352 -0.9046 -0.8683 -0.8268 -0.7801 -0.7286 -0.6724 -0.6122 -0.5489 -0.4829 -0.4125 -0.3354 -0.2541 -0.1773 -0.1123 -0.0575 -0.0033 0.0586 0.1289 0.2038 0.2795 0.3540 0.4263 0.4959 0.5625 0.6256 0.6849 0.7400 0.7905 0.8361 0.8765 0.9116 0.9410 0.9647 0.9824 0.9940 0.9995 0.9988 0.9920 0.9791 0.9601 0.9352 0.9046 0.8683 0.8268 0.7801 0.7286 0.6726 0.6125 0.5486 0.4813 0.4110 0.3382 0.2634 0.1869 0.1092 0.0309 -0.0476 -0.1259 -0.2033 -0.2795 -0.3540 -0.4263 -0.4959 -0.5625 -0.6256 -0.6849 -0.7400 -0.7905 -0.8361 -0.8765 -0.9116 -0.9410 -0.9647 -0.9824 -0.9940 -0.9995 -0.9988 -0.9920 -0.9791 -0.9601 -0.9352 -0.9046 -0.8683 -0.8268 -0.7801 -0.7286 -0.6726 -0.6125 -0.5486 -0.4813 -0.4110 -0.3382 -0.2634 -0.1869 -0.1092 -0.0309 0.0476 0.1259 0.2033 0.2795 0.3540 0.4263 0.4959 0.5625 0.6256 0.6849 0.7400 0.7905 0.8361 0.8765 0.9116 0.9410 0.9647 0.9824 0.9940 0.9995 0.9988 0.9920 0.9791 0.9601 0.9352 0.9046 0.8683 0.8268 0.7801 0.7286 0.6726 0.6125 0.5486 0.4813 0.4110 0.3382 0.2634 0.1869 0.1092 0.0309 -0.0476 -0.1259 -0.2033 -0.2795 -0.3540 -0.4263 -0.4959 -0.5625 -0.6256 -0.6849 -0.7400 -0.7905 -0.8361 -0.8765 -0.9116 -0.9410 -0.9647 -0.9824 -0.9940 -0.9995 -0.9988 -0.9920 
-0.9758 -0.9556 -0.9295 -0.8978 -0.8604 -0.8178 -0.7702 -0.7177 -0.6606 -0.5997 -0.5360 -0.4694 -0.3974 -0.3188 -0.2378 -0.1635 -0.1013 -0.0473 0.0084 0.0722 0.1438 0.2191 0.2946 0.3686 0.4404 0.5095 0.5754 0.6378 0.6963 0.7505 0.8000 0.8446 0.8840 0.9180 0.9462 0.9687 0.9852 0.9956 0.9999 0.9980 0.9899 0.9758 0.9556 0.9295 0.8978 0.8604 0.8178 0.7701 0.7177 0.6609 0.6000 0.5353 0.4674 0.3966 0.3234 0.2481 0.1714 0.0936 0.0151 -0.0633 -0.1414 -0.2187 -0.2946 -0.3686 -0.4404 -0.5095 -0.5754 -0.6378 -0.6963 -0.7505 -0.8000 -0.8446 -0.8840 -0.9180 -0.9462 -0.9687 -0.9852 -0.9956 -0.9999 -0.9980 -0.9899 -0.9758 -0.9556 -0.9295 -0.8978 -0.8604 -0.8178 -0.7701 -0.7177 -0.6609 -0.6000 -0.5353 -0.4674 -0.3966 -0.3234 -0.2481 -0.1714 -0.0936 -0.0151 0.0633 0.1414 0.2187 0.2946 0.3686 0.4404 0.5095 0.5754 0.6378 0.6963 0.7505 0.8000 0.8446 0.8840 0.9180 0.9462 0.9687 0.9852 0.9956 0.9999 0.9980 0.9899 0.9758 0.9556 0.9295 0.8978 0.8604 0.8178 0.7701 0.7177 0.6609 0.6000 0.5353 0.4674 0.3966 0.3234 0.2481 0.1714 0.0936 0.0151 -0.0633 -0.1414 -0.2187 -0.2946 -0.3686 -0.4404 -0.5095 -0.5754 -0.6378 -0.6963 -0.7505 -0.8000 -0.8446 -0.8840 -0.9180 -0.9462 -0.9687 -0.9852 -0.9956 -0.9999 -0.9980 
