0.0713 0.1336 -0.0858 -0.2103 -0.1315 0.0220 0.2479 0.3806 0.1644 -0.2417 -0.5444 -0.5433 -0.2134 0.2679 0.7166 0.7795 0.6228 0.2094 -0.2061 -0.4180 
0.0129 0.1585 0.0456 -0.1547 -0.1872 -0.1085 0.0856 0.3445 0.3495 0.0416 -0.3585 -0.5867 -0.4726 -0.1021 0.4475 0.7319 0.7795 0.5182 0.0643 -0.2061 
-0.0419 0.1154 0.1405 -0.0461 -0.1695 -0.1808 -0.0806 0.1969 0.3937 0.2787 -0.0840 -0.4650 -0.5785 -0.4200 0.0911 0.5280 0.7783 0.7478 0.3458 0.0643 
-0.0713 0.0316 0.1656 0.0677 -0.0933 -0.1788 -0.1926 0.0038 0.2988 0.3962 0.1891 -0.2259 -0.5119 -0.6038 -0.2625 0.2161 0.6096 0.8399 0.5814 0.3458 
-0.0670 -0.0531 0.1194 0.1419 0.0071 -0.1136 -0.2195 -0.1614 0.1149 0.3658 0.3766 0.0505 -0.3043 -0.6098 -0.5236 -0.1244 0.3072 0.7637 0.7166 0.5814 
-0.0357 -0.1034 0.0294 0.1518 0.0920 -0.0169 -0.1644 -0.2448 -0.0819 0.2118 0.4265 0.2775 -0.0275 -0.4457 -0.6288 -0.4050 -0.0569 0.5274 0.7152 0.7166 
0.0055 -0.1028 -0.0624 0.1006 0.1314 0.0723 -0.0585 -0.2292 -0.2189 -0.0007 0.3353 0.3897 0.2286 -0.1678 -0.5599 -0.5533 -0.3902 0.1808 0.5705 0.7152 
0.0377 -0.0582 -0.1177 0.0152 0.1155 0.1227 0.0535 -0.1358 -0.2535 -0.1915 0.1463 0.3632 0.3854 0.1367 -0.3483 -0.5358 -0.6053 -0.1945 0.3106 0.5705 
0.0481 0.0061 -0.1179 -0.0664 0.0567 0.1202 0.1314 -0.0110 -0.1855 -0.2950 -0.0680 0.2218 0.3998 0.3763 -0.0649 -0.3682 -0.6460 -0.5058 -0.0057 0.3106 
0.0349 0.0601 -0.0690 -0.1117 -0.0172 0.0712 0.1531 0.0937 -0.0535 -0.2825 -0.2331 0.0262 0.2773 0.4841 0.2029 -0.1102 -0.5057 -0.6744 -0.3027 -0.0057 
0.0065 0.0816 0.0030 -0.1065 -0.0747 -0.0018 0.1198 0.1421 0.0842 -0.1700 -0.2990 -0.1494 0.0685 0.4370 0.3785 0.1532 -0.2303 -0.6595 -0.5078 -0.3027 
-0.0227 0.0647 0.0653 -0.0592 -0.0935 -0.0698 0.0521 0.1250 0.1731 -0.0076 -0.2558 -0.2441 -0.1498 0.2611 0.4195 0.3400 0.0944 -0.4708 -0.5718 -0.5078 
